ReferenceID,Historic_Name,Duplicate?,Other_Name_s_,Other ID,Code Count,MATCH,NHRP GIS,NHRP 07_2024,NHL DB 07_2024,Primary Form,Form Year,Form Preparer,period metadata scrape,date metadata scrape,period text scrape,date text scrape,Periods_of_Significance,IGL Eras DRAFT,"Significant Years - Form, Date Ranges","Significant Years - Form, Specific",Significant Years - Metadata,bc,non standard period,Web PDF,OneDrive PDF,OneDrive PDF,Asset Link,Multiple_Name,Notes,NHRP_Listing_Date,NHL_Date,NHL_Year,Federal_Agency,National_Park,City,County,State,NHL Office,Address,Restricted,Significant_Person,Architect,Request_Type,Status,Secondary_Code,Areas_of_Significance_Metadata,Areas_of_Signifance_Nomination_Forms,Acknowledged,Multiculturalism,Erasure,Valorization,Colonization,Nation_Building,Settler_Colonization,Slavery,State_Formation,Racial_Capitalism,LAT,LON
95001177,"Moton, Robert Russa, High School",,Farmville Elementary School;VDHR File No. 144-53,,3,,95001177,95001177,95001177,NHL Nomination,1986,Jarl K. Jackson,1950-1974,1951,,,1950-1974,,1951-1964,1951; 1954; 1955; 1964,1951,,,https://npgallery.nps.gov/NRHP/GetAsset/3782c1d5-281b-48fa-b984-82bb4afc351e,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/95001177_Moton, Robert Russa, High School.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/95001177_Moton, Robert Russa, High School.pdf",https://npgallery.nps.gov/NRHP/AssetDetail?assetID=3782c1d5-281b-48fa-b984-82bb4afc351e,,,10/24/1995,8/5/1998,1998,,,Farmville,Prince Edward,VA,Midatlantic,Jct. of S. Main St. and Griffin Blvd.,0,,Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK; DATE RECEIVED/PENDING NOMINATION,SOCIAL HISTORY;POLITICS/GOVERNMENT,,1,0,0,0,0,0,1,1,0,0,37.2913711,-78.397531
66000149,Moundville,,Mound State Monument,,2,,66000149,66000149,66000149,NRHP Nomination,1982,Hawke,1499-1000 AD,1200;1500,,,1499-1000,,,,1200;1500,x,,https://npgallery.nps.gov/NRHP/GetAsset/c16d2d4a-6a18-43a0-a828-7dd30d2caab8,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000149_Moundville.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000149_Moundville.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=c16d2d4a-6a18-43a0-a828-7dd30d2caab8,,,10/15/1966,7/19/1964,1964,,,Moundville,Hale,AL,Southeast,1 mi. (1.6 km) W of Moundville on SR 21,0,,,Single,Listed,NATIONAL HISTORIC LANDMARK,PREHISTORIC,,0,0,1,0,0,0,1,0,0,0,33.0064536,-87.632168
66000845,Mount Airy,,Mount Airy Plantation,,6,,66000845,66000845,66000845,NRHP Nomination,1972,,1750-1799;1825-1849,1758;1844,,,1750-1799;1825-1849,,,1758; 1844,1758;1844,,,https://npgallery.nps.gov/NRHP/GetAsset/bd4dd83f-f57b-4b59-899d-500662be75d2,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000845_Mount Airy.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000845_Mount Airy.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=bd4dd83f-f57b-4b59-899d-500662be75d2,,,10/15/1966,10/9/1960,1960,,,Warsaw,Richmond,VA,Midatlantic,W of Warsaw on U.S. 360,0,,"Ariss,John",Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,ARCHITECTURE,,0,0,1,0,0,1,1,1,1,1,37.9741213,-76.793364
75000254,Mount Auburn Cemetery,,,,2,,75000254,75000254,75000254,NRHP Nomination,1974,,1850-1874;1825-1849,1831;1843;1853,,,1850-1874;1825-1849,,,1831,1831;1843;1853,,,https://npgallery.nps.gov/NRHP/GetAsset/464e91c5-3b6a-48ff-9c5f-4a6b80d5d554,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/75000254_Mount Auburn Cemetery.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/75000254_Mount Auburn Cemetery.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/464e91c5-3b6a-48ff-9c5f-4a6b80d5d554,,,4/21/1975,5/27/2003,2003,,,Cambridge,Middlesex,MA,New England,580 Mount Auburn St.,0,,"Wadsworth,Alexander; Bigelow,Dr. Jacob",Single,Listed,NATIONAL HISTORIC LANDMARK,LANDSCAPE ARCHITECTURE;ARCHITECTURE,,0,0,1,0,0,0,1,0,0,0,42.370831,-71.145126
70000860,Mount Clare,,,,4,,70000860,70000860,70000860,National Survey,1957,,1750-1799,1763;1767,,,1750-1799,,,,1763;1767,,,https://npgallery.nps.gov/NRHP/GetAsset/a4bb1d8f-8192-4c5d-b151-c6f103abd92a/70000860_Text.pdf/70000860_Text.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/70000860_Mount Clare.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/70000860_Mount Clare.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=a4bb1d8f-8192-4c5d-b151-c6f103abd92a,,,4/15/1970,4/15/1970,1970,,,Baltimore (Independent City),Baltimore,MD,Midatlantic,Carroll Park,0,,Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK,ARCHITECTURE,,0,0,1,0,0,0,1,1,1,0,39.2789532,-76.643181
71000079,Mount Independence,,See Also:Fort Ticonderoga,,4,,71000079,71000079,71000079,NRHP Nomination,1969,,1750-1799,1776;1777,,,1775-1799,,,1776; 1777,1776;1777,,,https://npgallery.nps.gov/NRHP/GetAsset/34c139c6-5c21-4dd0-a6bc-b049513386d2,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/71000079_Mount Independence.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/71000079_Mount Independence.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=34c139c6-5c21-4dd0-a6bc-b049513386d2,,,9/3/1971,11/28/1972,1972,,,Orwell,Addison,VT,New England,"On Lake Champlain opposite Fort Ticonderoga, NW of Orwell",0,,,Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,Military,,0,0,1,0,0,1,1,0,1,0,43.8260012,-73.383543
66000511,Mount Lebanon Shaker Society,,,,2,,66000511,66000511,66000511,NRHP Nomination,1974,Richard Greenwood,1875-1899;1850-1874;1800-1824;1750-1799;1825-1849,1785;1876,,,1875-1899;1850-1874;1800-1824;1750-1799;1825-1849,,1786-1947,,"1785;1876_x000D_
 
 
 1785;1876_x000D_
 
 
 1785;1876",,,https://npgallery.nps.gov/NRHP/GetAsset/bbef7626-485a-4833-a6a7-555d095b858c,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000511_Mount Lebanon Shaker Society.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000511_Mount Lebanon Shaker Society.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=1d83b71f-147a-40c9-a244-2803a14b991f,,,10/15/1966,6/23/1965,1965,,,New Lebanon,Columbia,NY,Midatlantic,U.S. 20,0,,Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,RELIGION;SOCIAL HISTORY,,0,0,1,0,0,0,1,0,0,0,42.4474718,-73.384794
66000685,Mount Pleasant,,,,2,,66000685,66000685,66000685,NRHP Nomination,1972,Charles Snell,1750-1799,1761;1762,,,1750-1799,,,1761; 1762,1761;1762,,,https://npgallery.nps.gov/NRHP/GetAsset/2d040835-8bb9-4891-a26a-36994f5fcb52,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000685_Mount Pleasant.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000685_Mount Pleasant.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/2d040835-8bb9-4891-a26a-36994f5fcb52,,,10/15/1966,10/9/1960,1960,,,Philadelphia,Philadelphia,PA,Midatlantic,Fairmount Park,0,,Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,ARCHITECTURE,,0,0,1,0,0,0,1,0,0,0,39.9834452,-75.199764
74001536,Mount Pleasant Historic District,,"See Also:Friends Meetinghouse;Lundy,Benjamin,House",,3,,74001536,74001536,74001536,NHL Nomination,1986,Virginia McCormick,1850-1874;1800-1824;1825-1849,,,,1850-1874;1800-1824;1825-1849,,1804-1875,1816; 1817; 1821; 1822; 1837; 1848,"1816,1817,1821-1822,1837,1848",,,https://npgallery.nps.gov/NRHP/GetAsset/53e1f88d-bd12-482e-9299-199af64cda80,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/74001536_Mount Pleasant Historic District.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/74001536_Mount Pleasant Historic District.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/53e1f88d-bd12-482e-9299-199af64cda80,,,6/28/1974,4/5/2005,2005,,,Mt. Pleasant,Jefferson,OH,Great Lakes,"Roughly bounded by Union Street Alleys, Cemetery Street, and Market Street.",0,,,Single,Listed,NATIONAL HISTORIC LANDMARK,INDUSTRY;ARCHITECTURE;RELIGION;SOCIAL HISTORY,,1,0,0,0,0,0,1,1,0,0,40.1746123,-80.79850632
97000344,Mount Rainier National Park,,,,5,,97000344,97000344,97000344,NHL Nomination,1986,Stephanie Toothman,1950-1974;1925-1949;1900-1924,1904;1911;1912,,,1900-1974,,1904-1957,1904; 1911; 1912; 1915; 1917; 1921; 1924; 1925; 1929; 1933; 1942; 1957,1904;1911;1912,,,https://npgallery.nps.gov/NRHP/GetAsset/9b21370a-dc37-4e7b-a30e-d4dd3d7fb6b2,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/97000344_Mount Rainier National Park.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/97000344_Mount Rainier National Park.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=9b21370a-dc37-4e7b-a30e-d4dd3d7fb6b2,Mt. Rainier National Park MPS,,2/18/1997,2/18/1997,1997,NATIONAL PARK SERVICE,Mount Rainier,Ashford,Pierce,WA,Pacific Northwest,Tahoma Woods--Star Rt.,0,,"Vint, Thomas, et al.",Multiple,Listed,NATIONAL HISTORIC LANDMARK,TRANSPORTATION;COMMUNITY PLANNING AND DEVELOPMENT;POLITICS/GOVERNMENT;ARCHITECTURE;LANDSCAPE ARCHITECTURE,,0,0,1,0,0,1,1,0,1,1,46.78090629,-121.6454618
73002191,Mount Royal Station,,Baltimore &amp; Ohio Railroad;Mt. Royal Station &amp; Trainshed,,5,,73002191,73002191,73002191,NRHP Nomination,1974,,1875-1899,1896;1898,,,1875-1899,,1894-1896,,1896;1898,,,https://npgallery.nps.gov/NRHP/GetAsset/78611543-c362-466a-a904-b907d3b2c0dc,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/73002191_Mount Royal Station.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/73002191_Mount Royal Station.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=78611543-c362-466a-a904-b907d3b2c0dc,,,6/18/1973,12/8/1976,1976,,,Baltimore (Independent City),Baltimore,MD,Midatlantic,1400 Cathedral St.,0,,"Pennington,Josias; Baldwin,E. Francis",Single,Listed,NATIONAL HISTORIC LANDMARK,ENGINEERING;TRANSPORTATION;ARCHITECTURE,,0,0,1,0,0,0,1,1,1,1,39.3057665,-76.620149
66000833,Mount Vernon,,,,6,,66000833,66000833,66000833,NRHP Nomination,1974,Stephen Lissandrello,1750-1799,1752;1799,,,1750-1799,,1752-1799,,1752;1799,,,https://npgallery.nps.gov/NRHP/GetAsset/45f4a899-68ad-4a46-acc9-ac2263cea9dc,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000833_Mount Vernon.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000833_Mount Vernon.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=45f4a899-68ad-4a46-acc9-ac2263cea9dc,,,10/15/1966,12/19/1960,1960,,,Alexandria,Fairfax,VA,Midatlantic,7 mi. S of Alexandria on George Washington Memorial Pkwy.,0,"Washington,George","Washington,George",Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,MILITARY;POLITICS/GOVERNMENT,,0,0,1,0,0,1,1,1,1,1,38.711067,-77.090118
71001037,Mount Vernon Place Historic District,,,,4,,71001037,71001037,71001037,NRHP Nomination,1969,,1875-1899;1850-1874;1800-1824;1825-1849,,,,1875-1899;1850-1874;1800-1824;1825-1849,,,,,,,https://npgallery.nps.gov/NRHP/GetAsset/d1b64b07-c23c-4212-aeab-0fab4e2791fa,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/71001037_Mount Vernon Place Historic District.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/71001037_Mount Vernon Place Historic District.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=d1b64b07-c23c-4212-aeab-0fab4e2791fa,,,11/11/1971,11/11/1971,1971,,,Baltimore (Independent City),Baltimore,MD,Midatlantic,Mount Vernon Pl. and Washington Pl.,0,,"Et al.; Mills,Robert",Single,Listed,NATIONAL HISTORIC LANDMARK,LANDSCAPE ARCHITECTURE;ART;ARCHITECTURE,,0,0,1,0,0,1,1,0,1,0,39.2978373,-76.61532
78000213,Mount Washington Hotel,,,,3,,78000213,78000213,78000213,NRHP Nomination,1982,Carolyn Pitts,1900-1924;1925-1949,1900;1902;1944,,,1900-1924;1925-1949,,1900-1902,1944,1900;1902;1944,,,https://npgallery.nps.gov/NRHP/GetAsset/c98fca2d-b36e-441a-8572-f23004e3a6a0,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/78000213_Mount Washington Hotel.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/78000213_Mount Washington Hotel.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=c98fca2d-b36e-441a-8572-f23004e3a6a0,,,9/27/1978,6/24/1986,1986,,,Bretton Woods,Coos,NH,New England,Off US 302,0,,"Gifford,Charles Alling; Et al.",Single,Listed,NATIONAL HISTORIC LANDMARK,ECONOMICS;CONSERVATION;POLITICS/GOVERNMENT;ARCHITECTURE,,0,0,1,0,0,1,1,0,0,0,44.2582136,-71.439749
71000900,"Mount, The",,Edith Wharton Estate,,2,,71000900,71000900,71000900,NRHP Nomination,1969,,1900-1924,1901;1913,,,1900-1924,,,,1901;1913,,,https://npgallery.nps.gov/NRHP/GetAsset/8f5a057e-28ea-44f8-bdb9-058bc00597cb,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/71000900_Mount, The.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/71000900_Mount, The.pdf",https://npgallery.nps.gov/NRHP/AssetDetail?assetID=8f5a057e-28ea-44f8-bdb9-058bc00597cb,,,11/11/1971,11/11/1971,1971,,,Lenox,Berkshire,MA,New England,S of Lenox on U.S. 7,0,"Wharton,Edith",Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK,LITERATURE,,0,0,1,0,0,0,1,0,0,0,42.3315897,-73.281324
66000575,"Mount, William Sydney, House",,,,3,,66000575,66000575,66000575,NRHP Nomination,1974,,1850-1874;1800-1824;1825-1849,1807;1868,,,1850-1874;1800-1824;1825-1849,,1807-1868,,1807;1868,,,https://npgallery.nps.gov/NRHP/GetAsset/b0488ad5-9cd9-42c7-bb2e-607aefbabc2f,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000575_Mount, William Sydney, House.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000575_Mount, William Sydney, House.pdf",https://npgallery.nps.gov/NRHP/AssetDetail?assetID=b0488ad5-9cd9-42c7-bb2e-607aefbabc2f,,,10/15/1966,12/21/1965,1965,,,Stony Brook,Suffolk,NY,Midatlantic,Gould Rd. and NY 25,0,"Mount,William Sydney","Hawkins,Eleazar",Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,ART,,0,0,1,0,0,1,1,0,0,0,40.9075035,-73.137842
11000560,"Mountain Branch, National Home For Disabled Volunteer Soldiers",,,,3,,11000560,11000560,11000560,Other,1986,,1925-1949;1900-1924,1901;1921;1930,1867-1930,,,,,1901-1930 ,,,,https://www.nps.gov/articles/upload/Final-Context-Study_508.pdf,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/11000560_Mountain Branch, National Home For Disabled Volunteer Soldiers.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/11000560_Mountain Branch, National Home For Disabled Volunteer Soldiers.pdf",https://npgallery.nps.gov/NRHP/AssetDetail/38a60ef2-20ce-42b0-8787-ccdf30fa54db,,Disabled vets facility. Page 11 mentions B/w segregation. Not in SoS,6/17/2011,6/17/2011,2011,VETERANS ADMINISTRATION,,Johnson City (Mountain Home P.O),Washington,TN,,Corner of Lamont and Sidney Sts.,0,,,Single,Listed,NATIONAL HISTORIC LANDMARK,POLITICS/GOVERNMENT;HEALTH/MEDICINE;ARCHITECTURE;LANDSCAPE ARCHITECTURE;SOCIAL HISTORY,,0,0,1,0,0,0,1,0,1,0,36.311185,-82.373087
68000052,Mountain Iron Mine,,Mountain Iron Pit Reservoir,,4,,68000052,68000052,68000052,NRHP Nomination,1974,Stephen Lissandrello,1875-1899,1892,,,1875-1899,,,1892,1892,,,https://npgallery.nps.gov/NRHP/GetAsset/c8ebc992-c10b-4d0f-9ddc-75781866aa37,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/68000052_Mountain Iron Mine.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/68000052_Mountain Iron Mine.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/c8ebc992-c10b-4d0f-9ddc-75781866aa37,,,11/24/1968,11/24/1968,1968,,,Mountain Iron,St. Louis,MN,Great Lakes,N of Mountain Iron,0,,,Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,INDUSTRY,,0,0,1,0,0,1,1,0,0,1,47.5252,-92.6188
11000562,Mountain Meadows Massacre Site,,,,2,,11000562,11000562,11000562,NRHP Nomination,1974,Kent Powell,1850-1874,1857,,,,,,,,,,https://s3.amazonaws.com/NARAprodstorage/lz/electronic-records/rg-079/NPS_UT/75001833.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/11000562_Mountain Meadows Massacre Site.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/11000562_Mountain Meadows Massacre Site.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/15acb42b-e6f5-4cf6-b222-054dec48fe68,,"The nomination portrayes Native people as active (almost equal participants) in the massacre. In reality, only a few southern Paiutes were involved. Moreover, according to CoPilot, some white men dressed as Native while attacking. In 2007 the Mormon church began acknowledging massacre, but not deceit around Native people",6/23/2011,6/23/2011,2011,,,Central,Washington,UT,,"West of SR 18, approximately 3 miles North of Central",0,,,Single,Listed,DATE RECEIVED/PENDING NOMINATION; NATIONAL HISTORIC LANDMARK,CONSERVATION;EXPLORATION/SETTLEMENT;POLITICS/GOVERNMENT;TRANSPORTATION;SOCIAL HISTORY,,0,0,0,1,0,0,1,0,0,0,37.4833446,-113.64773
2306387,Mr. Charlie Offshore Oil Rig,,,,3,,,not yet in NRHP database,,NHL Nomination,,Gary Wolf,,,,,1952-1963,,1952-1963,,,,x,https://irma.nps.gov/DataStore/DownloadFile/713372,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/2306387_Mr. Charlie Offshore Oil Rig.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/2306387_Mr. Charlie Offshore Oil Rig.pdf,,,,,12/16/2024,2024,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,1,,
6000979,Mud Lake Canal,,Bear Lake Canal; Bear Lake Archeological District EVER-192/8MO32,,2,,6000979,6000979,6000979,NHL Nomination,1986,Ryan J. Wheeler,,,1200-55- B.P. [A.D. 750-,,1200-55- B.P. [A.D. 750-1400],,1200-55-B.P. [A.D. 750-1400,,,x,x,https://npgallery.nps.gov/NRHP/GetAsset/7ed01d6e-52fb-4bb0-aaa8-09c6a81a65fc,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/6000979_Mud Lake Canal.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/6000979_Mud Lake Canal.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=7ed01d6e-52fb-4bb0-aaa8-09c6a81a65fc,,,9/20/2006,9/20/2006,2006,NATIONAL PARK SERVICE,Everglades,Flamingo,Monroe,FL,Southeast,"Cape Sable, Everglades National Park",0,,,Single,Listed,DATE RECEIVED/PENDING NOMINATION; NATIONAL HISTORIC LANDMARK,ARCHAEOLOGY - PREHISTORIC;ENGINEERING,,0,1,0,0,0,0,1,0,0,0,25.17434306,-80.93826379
66000697,Mulberry Plantation,,Mulberry,,5,,66000697,66000697,66000697,NRHP Nomination,Multiple,James Dillon,1700-1749,1714,,,1700-1749,,,1714,1714,,,https://npgallery.nps.gov/NRHP/GetAsset/c3c49dce-777c-420c-982d-c9d489e00b35,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000697_Mulberry Plantation.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000697_Mulberry Plantation.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/c3c49dce-777c-420c-982d-c9d489e00b35,,,10/15/1966,10/9/1960,1960,,,Moncks Corner,Berkeley,SC,Southeast,Off U.S. 52 on Cooper River,0,,Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,ARCHITECTURE,,0,0,1,0,0,1,1,1,0,1,33.1439074,-79.988968
